ID,Home_income,Home_car,Home_drive,Age,Gender,Home_type,P_Trip_purpose,P_Trip_seq
179328_2,3,1,0,"[65,70)",0,1,4,2
25292_4,4,1,0,"[30,35)",1,1,4,2
222099_3,4,1,0,"[55,60)",0,1,0,1
221572_1,4,1,1,"[60,65)",1,1,0,1
26468_1,4,1,1,"[30,35)",1,1,4,2
25002_1,4,1,1,"[65,70)",1,1,0,1
222099_3,4,1,0,"[50,55)",0,1,4,2
180778_3,4,1,0,"[30,35)",1,4,4,2
179328_3,3,1,0,"[70,75)",0,1,3,2
179521_3,4,1,0,"[30,35)",1,1,1,3
179375_3,4,0,0,"[30,35)",0,1,1,3
179039_1,4,1,1,"[25,30)",0,1,3,1
181429_4,5,1,0,"[50,55)",0,1,0,1
179375_2,4,0,1,"[70,75)",1,1,4,2
179039_1,4,1,1,"[80,85)",0,1,4,2
145841_2,2,0,1,"[30,35)",0,1,4,2
176585_2,3,1,0,"[25,30)",0,1,0,1
181429_3,5,1,0,"[25,30)",1,1,4,2
180692_1,3,0,0,"[40,45)",0,1,3,3
181429_3,5,1,0,"[80,85)",1,1,0,1
179375_2,4,0,1,"[35,40)",1,1,0,1
233092_1,2,0,1,"[60,65)",1,1,4,2
145841_2,2,0,1,"[35,40)",0,1,0,1
180692_1,3,0,0,"[50,55)",0,1,4,4
179375_3,4,0,0,"[45,50)",0,1,4,4
176585_2,3,1,0,"[70,75)",0,1,4,2
233092_1,2,0,1,"[30,35)",1,1,0,1
180877_2,4,1,0,"[65,70)",0,6,4,2
179758_3,4,0,0,"[60,65)",1,1,0,1
181429_4,5,1,0,"[60,65)",0,1,1,3
181429_4,5,1,0,"[55,60)",0,1,4,2
179310_3,4,1,0,"[50,55)",0,1,4,2
179758_3,4,0,0,"[50,55)",1,1,4,2
179375_4,4,0,0,"[80,85)",1,1,4,2
180877_2,4,1,0,"[60,65)",0,6,0,1
179310_3,4,1,0,"[35,40)",0,1,0,1
180692_1,3,0,0,"[20,25)",0,1,2,1
147047_2,4,0,1,"[55,60)",0,1,4,2
147047_2,4,0,1,"[55,60)",0,1,0,1
176859_2,4,1,1,"[40,45)",0,1,4,2
245190_1,2,0,0,"[30,35)",0,1,4,2
180396_1,5,1,1,"[30,35)",0,1,4,2
179375_4,4,0,0,"[35,40)",1,1,0,1
180396_1,5,1,1,"[80,85)",0,1,0,1
245190_1,2,0,0,"[45,50)",0,1,0,1
179310_1,4,1,1,"[30,35)",1,1,0,1
176859_2,4,1,1,"[35,40)",0,1,0,1
179310_1,4,1,1,"[35,40)",1,1,4,2
149740_1,3,0,0,"[75,80)",0,1,4,2
236196_1,1,0,0,"[65,70)",0,1,2,1
236196_1,1,0,0,"[40,45)",0,1,4,2
251782_1,5,1,1,"[60,65)",1,1,4,2
147705_1,4,1,1,"[25,30)",0,1,0,1
149740_1,3,0,0,"[70,75)",0,1,0,1
179262_1,3,0,1,"[25,30)",0,2,0,1
251782_2,5,1,0,"[60,65)",0,1,4,2
251782_1,5,1,1,"[75,80)",1,1,0,1
147705_1,4,1,1,"[70,75)",0,1,4,2
179262_1,3,0,1,"[25,30)",0,2,4,2
147341_2,4,1,1,"[50,55)",0,1,0,1
148143_1,4,0,1,"[55,60)",1,1,0,1
251782_2,5,1,0,"[35,40)",0,1,0,1
148143_1,4,0,1,"[80,85)",1,1,4,2
148471_3,2,0,0,"[45,50)",0,1,0,1
148471_3,2,0,0,"[80,85)",0,1,4,2
246359_1,4,1,1,"[60,65)",0,1,4,2
182116_1,3,0,1,"[20,25)",0,2,0,1
181547_1,4,1,1,"[30,35)",0,2,0,1
246359_1,4,1,1,"[70,75)",0,1,3,1
182116_1,3,0,1,"[55,60)",0,2,4,2
181547_1,4,1,1,"[25,30)",0,2,4,2
147341_2,4,1,1,"[80,85)",0,1,4,2
221735_2,3,1,1,"[55,60)",0,1,2,1
221735_2,3,1,1,"[35,40)",0,1,4,2
248992_1,4,0,1,"[40,45)",0,1,4,2
148809_1,3,0,0,"[35,40)",0,1,0,1
148809_1,3,0,0,"[35,40)",0,1,4,2
233918_2,4,0,0,"[20,25)",0,1,4,2
233918_2,4,0,0,"[20,25)",0,1,0,1
221847_1,4,0,0,"[40,45)",0,1,0,1
221847_2,4,0,0,"[80,85)",0,1,2,2
221847_2,4,0,0,"[35,40)",0,1,4,3
236817_3,4,0,0,"[15,20)",0,1,0,1
236817_1,4,0,1,"[70,75)",0,1,4,2
221847_1,4,0,0,"[25,30)",0,1,4,2
231332_3,4,1,1,"[30,35)",0,1,0,1
236597_2,4,1,0,"[50,55)",0,1,4,2
231332_3,4,1,1,"[35,40)",0,1,4,2
236650_2,3,0,1,"[20,25)",1,1,0,1
231357_1,3,0,1,"[20,25)",1,1,4,2
236817_1,4,0,1,"[75,80)",0,1,0,1
221794_2,3,0,0,"[50,55)",1,1,0,1
221794_1,3,0,0,"[35,40)",1,1,4,2
236597_2,4,1,0,"[10,15)",0,1,0,1
231357_1,3,0,1,"[50,55)",1,1,0,1
236650_2,3,0,1,"[35,40)",1,1,4,2
221794_1,3,0,0,"[20,25)",1,1,0,1
236910_1,4,1,1,"[75,80)",0,1,4,2
221847_2,4,0,0,"[10,15)",0,1,0,1
236910_1,4,1,1,"[40,45)",0,1,0,1
236817_3,4,0,0,"[70,75)",0,1,4,2
221794_2,3,0,0,"[60,65)",1,1,4,2
232841_2,5,1,1,"[30,35)",0,1,4,2
232841_2,5,1,1,"[40,45)",0,1,0,1
232398_1,3,1,1,"[60,65)",0,1,1,1
232841_3,5,1,1,"[80,85)",1,1,0,1
232192_1,4,1,1,"[25,30)",1,1,0,1
232192_1,4,1,1,"[35,40)",1,1,4,2
232345_2,4,1,1,"[25,30)",0,1,0,1
232841_3,5,1,1,"[60,65)",1,1,4,2
232540_2,5,1,1,"[40,45)",0,1,4,2
234877_3,4,1,1,"[80,85)",1,1,0,1
234877_3,4,1,1,"[40,45)",1,1,4,2
232540_2,5,1,1,"[35,40)",0,1,0,1
232345_2,4,1,1,"[55,60)",0,1,4,2
232269_2,4,0,1,"[40,45)",0,1,0,1
232398_1,3,1,1,"[55,60)",0,1,4,2
232130_2,4,1,1,"[55,60)",0,1,0,1
232924_2,4,1,1,"[50,55)",0,1,4,2
232924_3,4,1,0,"[80,85)",0,1,4,2
232269_2,4,0,1,"[55,60)",0,1,4,2
232130_1,4,1,1,"[20,25)",1,1,0,1
232130_2,4,1,1,"[55,60)",0,1,4,2
232924_2,4,1,1,"[60,65)",0,1,0,1
232924_3,4,1,0,"[70,75)",0,1,0,1
60573_4,4,1,0,"[55,60)",0,2,4,2
60499_2,4,1,1,"[55,60)",0,1,4,2
61283_1,4,1,1,"[25,30)",1,1,0,1
61120_1,4,1,1,"[25,30)",1,1,0,1
60573_3,4,1,0,"[15,20)",1,2,4,3
60499_1,4,1,1,"[60,65)",1,1,0,1
58498_2,4,1,1,"[60,65)",0,1,4,2
58306_2,4,1,1,"[40,45)",0,1,4,2
60470_3,4,0,0,"[50,55)",0,2,4,2
60485_1,4,1,1,"[40,45)",1,1,0,1
60470_2,4,0,1,"[45,50)",1,2,0,1
60470_4,4,0,0,"[50,55)",1,2,0,1
60470_4,4,0,0,"[40,45)",1,2,4,3
57368_1,4,1,1,"[45,50)",1,1,0,1
58901_2,3,0,1,"[35,40)",0,1,0,1
60818_1,4,1,1,"[50,55)",1,1,4,2
60573_4,4,1,0,"[30,35)",0,2,4,4
58306_2,4,1,1,"[45,50)",0,1,0,1
60573_3,4,1,0,"[25,30)",1,2,1,2
60818_1,4,1,1,"[25,30)",1,1,0,1
61117_4,5,1,1,"[25,30)",0,1,0,1
60818_3,4,1,1,"[25,30)",1,1,0,1
232375_3,3,0,0,"[60,65)",0,1,0,1
60470_3,4,0,0,"[25,30)",0,2,0,1
61283_1,4,1,1,"[75,80)",1,1,4,2
60499_3,4,1,0,"[20,25)",0,1,4,4
60470_2,4,0,1,"[75,80)",1,2,4,2
61117_4,5,1,1,"[25,30)",0,1,4,2
60485_5,4,1,0,"[50,55)",0,1,4,2
60574_1,4,1,1,"[35,40)",1,1,0,1
58901_2,3,0,1,"[30,35)",0,1,4,2
60818_3,4,1,1,"[15,20)",1,1,4,3
60573_2,4,1,1,"[60,65)",0,2,4,2
61340_1,4,1,1,"[20,25)",1,1,0,1
57368_1,4,1,1,"[15,20)",1,1,4,2
60573_4,4,1,0,"[40,45)",0,2,1,3
61340_1,4,1,1,"[60,65)",1,1,4,2
60485_2,4,1,1,"[60,65)",0,1,0,1
232375_3,3,0,0,"[30,35)",0,1,4,2
60573_3,4,1,0,"[60,65)",1,2,0,1
60573_4,4,1,0,"[35,40)",0,2,0,1
60485_1,4,1,1,"[65,70)",1,1,4,2
58498_2,4,1,1,"[70,75)",0,1,0,1
60485_2,4,1,1,"[60,65)",0,1,4,2
60485_5,4,1,0,"[20,25)",0,1,2,1
60485_4,4,1,0,"[35,40)",0,1,4,4
60485_4,4,1,0,"[50,55)",0,1,1,3
60470_4,4,0,0,"[60,65)",1,2,1,2
60573_2,4,1,1,"[25,30)",0,2,0,1
60499_1,4,1,1,"[30,35)",1,1,4,2
55392_2,3,0,1,"[55,60)",0,1,4,2
60499_2,4,1,1,"[25,30)",0,1,0,1
55392_2,3,0,1,"[15,20)",0,1,0,1
60499_4,4,1,0,"[55,60)",1,1,4,2
60499_3,4,1,0,"[20,25)",0,1,1,3
60499_4,4,1,0,"[35,40)",1,1,0,1
61120_1,4,1,1,"[25,30)",1,1,4,2
220486_2,3,1,1,"[60,65)",1,1,4,2
173793_1,4,0,1,"[50,55)",1,3,0,1
170939_2,1,0,0,"[70,75)",1,1,2,1
170939_2,1,0,0,"[30,35)",1,1,4,2
220486_2,3,1,1,"[35,40)",1,1,0,1
173371_1,4,1,1,"[25,30)",1,1,0,1
173371_4,4,1,0,"[30,35)",0,1,4,3
170939_1,1,0,0,"[45,50)",0,1,4,2
221303_1,1,0,0,"[70,75)",0,1,2,1
221381_1,1,0,0,"[25,30)",1,1,4,2
245262_1,3,1,1,"[20,25)",1,1,4,2
173793_2,4,0,0,"[20,25)",0,3,2,1
173793_2,4,0,0,"[35,40)",0,3,4,2
169990_1,2,1,1,"[25,30)",0,1,0,1
245262_2,3,1,1,"[45,50)",0,1,0,1
173793_1,4,0,1,"[20,25)",1,3,4,2
169990_1,2,1,1,"[30,35)",0,1,4,2
174729_2,3,0,0,"[45,50)",0,1,2,1
221303_1,1,0,0,"[20,25)",0,1,4,2
221599_3,3,1,0,"[45,50)",1,1,1,3
221599_2,3,1,1,"[15,20)",0,1,4,2
221542_2,5,1,1,"[20,25)",0,1,4,2
173371_1,4,1,1,"[45,50)",1,1,4,2
245262_2,3,1,1,"[45,50)",0,1,4,2
174729_3,3,0,1,"[35,40)",1,1,4,2
221599_3,3,1,0,"[60,65)",1,1,4,4
174729_2,3,0,0,"[45,50)",0,1,4,2
245262_1,3,1,1,"[25,30)",1,1,0,1
221667_4,4,1,0,"[30,35)",1,1,2,1
221542_2,5,1,1,"[20,25)",0,1,0,1
221381_1,1,0,0,"[45,50)",1,1,2,1
221599_2,3,1,1,"[20,25)",0,1,1,1
174729_3,3,0,1,"[15,20)",1,1,0,1
173254_2,3,1,0,"[25,30)",0,1,4,2
170391_1,4,0,1,"[25,30)",1,1,4,2
221667_4,4,1,0,"[25,30)",1,1,4,2
221667_3,4,1,0,"[60,65)",1,1,1,2
173254_2,3,1,0,"[30,35)",0,1,2,1
221667_3,4,1,0,"[35,40)",1,1,4,3
170939_1,1,0,0,"[25,30)",0,1,2,1
189836_1,1,0,0,"[45,50)",0,1,2,1
231020_1,1,0,0,"[35,40)",0,1,0,1
230634_1,1,0,1,"[30,35)",0,1,2,1
230667_2,3,0,1,"[25,30)",0,1,4,2
231020_1,1,0,0,"[70,75)",0,1,4,2
230667_2,3,0,1,"[25,30)",0,1,0,1
230667_3,3,0,1,"[15,20)",0,1,0,1
166919_3,2,1,1,"[20,25)",1,1,4,2
188951_3,4,1,0,"[65,70)",1,5,0,1
230667_3,3,0,1,"[30,35)",0,1,4,2
189864_1,2,0,1,"[30,35)",1,1,4,2
188951_3,4,1,0,"[45,50)",1,5,4,2
190135_1,2,0,1,"[20,25)",1,1,2,1
189864_1,2,0,1,"[40,45)",1,1,0,1
190135_1,2,0,1,"[35,40)",1,1,4,2
230848_1,1,1,1,"[20,25)",1,1,4,2
167798_2,4,1,1,"[65,70)",0,1,2,1
167798_1,4,1,1,"[60,65)",1,1,4,2
167798_3,4,1,0,"[25,30)",1,1,0,3
189836_1,1,0,0,"[25,30)",0,1,4,2
230803_3,2,1,0,"[50,55)",0,1,0,1
230803_3,2,1,0,"[55,60)",0,1,4,2
166919_3,2,1,1,"[35,40)",1,1,0,1
230848_1,1,1,1,"[35,40)",1,1,3,1
167798_1,4,1,1,"[65,70)",1,1,0,1
221308_1,4,0,1,"[25,30)",0,1,3,1
221308_1,4,0,1,"[60,65)",0,1,4,2
180323_3,3,1,0,"[25,30)",0,3,4,2
181625_2,4,1,1,"[30,35)",0,1,4,2
180517_2,2,0,0,"[35,40)",0,3,3,1
53544_2,2,1,1,"[20,25)",0,1,0,1
247763_1,4,0,1,"[45,50)",0,1,4,2
24567_1,1,0,0,"[20,25)",0,1,4,2
53121_1,5,1,1,"[30,35)",1,1,4,2
180355_1,2,0,0,"[40,45)",0,5,0,1
180517_2,2,0,0,"[25,30)",0,3,4,2
247763_1,4,0,1,"[20,25)",0,1,0,1
24567_1,1,0,0,"[70,75)",0,1,2,1
53121_1,5,1,1,"[35,40)",1,1,0,1
180323_3,3,1,0,"[50,55)",0,3,2,1
180355_1,2,0,0,"[50,55)",0,5,4,2
181100_1,3,1,1,"[25,30)",1,1,0,1
181625_2,4,1,1,"[25,30)",0,1,0,1
181122_1,3,0,0,"[35,40)",0,1,0,1
181100_1,3,1,1,"[55,60)",1,1,4,2
181122_1,3,0,0,"[25,30)",0,1,4,2
179906_3,4,1,0,"[30,35)",1,1,4,2
53544_2,2,1,1,"[40,45)",0,1,4,2
179906_2,4,1,1,"[30,35)",0,1,4,2
179906_2,4,1,1,"[50,55)",0,1,0,1
179906_3,4,1,0,"[65,70)",1,1,0,1
147409_3,4,1,0,"[55,60)",0,1,4,3
147772_3,2,1,0,"[65,70)",0,1,1,3
180777_3,3,0,1,"[70,75)",1,3,4,2
180777_3,3,0,1,"[40,45)",1,3,0,1
181338_4,4,1,1,"[55,60)",0,3,4,2
207124_1,3,1,1,"[55,60)",1,3,4,2
181338_4,4,1,1,"[50,55)",0,3,0,1
147772_3,2,1,0,"[55,60)",0,1,1,2
207124_1,3,1,1,"[35,40)",1,3,0,1
147772_3,2,1,0,"[35,40)",0,1,4,4
180484_1,4,1,1,"[50,55)",1,3,0,1
174942_1,2,0,1,"[65,70)",1,4,0,1
174942_1,2,0,1,"[65,70)",1,4,4,2
233581_1,4,0,1,"[40,45)",0,1,0,1
176356_3,4,1,0,"[35,40)",0,4,0,1
240656_3,5,1,0,"[25,30)",1,1,2,1
240656_3,5,1,0,"[50,55)",1,1,4,2
240656_1,5,1,1,"[65,70)",1,1,4,2
233581_1,4,0,1,"[20,25)",0,1,4,2
176356_3,4,1,0,"[60,65)",0,4,4,2
240656_1,5,1,1,"[30,35)",1,1,0,1
146422_2,4,1,1,"[40,45)",0,3,0,1
240678_2,4,1,1,"[65,70)",0,1,0,1
145903_1,2,0,1,"[25,30)",1,3,4,2
233761_2,4,0,1,"[25,30)",0,1,2,1
143870_1,1,0,0,"[50,55)",1,4,0,1
145903_1,2,0,1,"[25,30)",1,3,0,1
173918_2,3,0,1,"[40,45)",0,1,0,1
143870_1,1,0,0,"[55,60)",1,4,4,2
240678_2,4,1,1,"[40,45)",0,1,4,2
233761_2,4,0,1,"[20,25)",0,1,4,2
240678_3,4,1,1,"[45,50)",1,1,4,3
233761_3,4,0,0,"[65,70)",0,1,0,1
233761_3,4,0,0,"[70,75)",0,1,4,2
233581_2,4,0,1,"[25,30)",0,1,4,2
220962_1,5,1,1,"[75,80)",1,1,0,1
220796_1,4,1,1,"[25,30)",1,1,4,2
220796_1,4,1,1,"[25,30)",1,1,0,1
221033_3,3,1,0,"[55,60)",1,1,0,1
220962_1,5,1,1,"[35,40)",1,1,4,2
146266_1,3,1,1,"[50,55)",1,3,0,1
221272_2,5,0,0,"[45,50)",0,1,4,2
221033_1,3,1,1,"[15,20)",0,1,0,1
221033_1,3,1,1,"[55,60)",0,1,4,2
221033_3,3,1,0,"[35,40)",1,1,4,2
221272_1,5,0,0,"[50,55)",0,1,3,1
146266_1,3,1,1,"[25,30)",1,3,4,2
221272_1,5,0,0,"[70,75)",0,1,4,2
258375_3,5,1,1,"[70,75)",0,1,4,2
220896_3,4,1,0,"[25,30)",0,1,1,3
220999_5,5,1,1,"[40,45)",1,1,4,2
220896_3,4,1,0,"[20,25)",0,1,4,4
258375_1,5,1,1,"[50,55)",1,1,0,1
220999_5,5,1,1,"[50,55)",1,1,0,1
220896_4,4,1,0,"[20,25)",1,1,1,3
220896_4,4,1,0,"[50,55)",1,1,4,4
258375_4,5,1,0,"[70,75)",1,1,0,1
220999_3,5,1,0,"[20,25)",0,1,0,1
258375_4,5,1,0,"[70,75)",1,1,4,2
258375_3,5,1,1,"[45,50)",0,1,0,1
220999_3,5,1,0,"[30,35)",0,1,4,2
221272_2,5,0,0,"[55,60)",0,1,0,1
258375_1,5,1,1,"[60,65)",1,1,4,2
232150_2,5,1,1,"[55,60)",1,1,0,1
234189_2,4,1,1,"[30,35)",0,1,2,1
232150_1,5,1,1,"[70,75)",0,1,4,3
234189_1,4,1,1,"[20,25)",1,1,4,2
222365_1,4,0,1,"[25,30)",0,1,4,2
221758_1,4,1,1,"[15,20)",1,1,0,1
231874_1,4,1,1,"[15,20)",1,1,0,1
221758_4,4,1,0,"[40,45)",1,1,0,1
234189_1,4,1,1,"[45,50)",1,1,0,1
231874_1,4,1,1,"[15,20)",1,1,4,2
234427_1,5,0,1,"[25,30)",1,1,4,2
234427_1,5,0,1,"[25,30)",1,1,0,1
232150_2,5,1,1,"[65,70)",1,1,4,2
234189_2,4,1,1,"[30,35)",0,1,4,2
222365_1,4,0,1,"[80,85)",0,1,0,1
232150_3,5,1,1,"[55,60)",1,1,4,2
220500_2,4,1,1,"[45,50)",0,1,0,1
221056_2,4,1,1,"[25,30)",0,1,0,1
221056_2,4,1,1,"[25,30)",0,1,4,2
232315_3,3,1,1,"[50,55)",1,1,0,1
246391_2,3,1,0,"[40,45)",0,1,0,1
221758_4,4,1,0,"[55,60)",1,1,4,2
221056_3,4,1,1,"[75,80)",1,1,0,1
232315_3,3,1,1,"[40,45)",1,1,4,2
233938_2,4,1,0,"[80,85)",0,1,4,2
232150_3,5,1,1,"[45,50)",1,1,0,1
221758_1,4,1,1,"[55,60)",1,1,4,2
220500_2,4,1,1,"[40,45)",0,1,4,2
233912_3,5,1,0,"[35,40)",1,1,0,1
246391_2,3,1,0,"[40,45)",0,1,4,2
221056_3,4,1,1,"[40,45)",1,1,4,2
233938_2,4,1,0,"[25,30)",0,1,0,1
222282_2,4,0,1,"[25,30)",0,1,0,1
233912_3,5,1,0,"[45,50)",1,1,4,2
246391_1,3,1,1,"[20,25)",0,1,0,1
232549_1,3,1,1,"[25,30)",1,1,4,2
234593_3,4,1,1,"[50,55)",0,1,0,1
232150_1,5,1,1,"[35,40)",0,1,2,1
232549_1,3,1,1,"[25,30)",1,1,0,1
222282_1,4,0,1,"[35,40)",1,1,0,1
234593_3,4,1,1,"[30,35)",0,1,4,2
222282_2,4,0,1,"[20,25)",0,1,4,2
222282_1,4,0,1,"[25,30)",1,1,4,2
246391_1,3,1,1,"[20,25)",0,1,4,2
221455_2,5,1,1,"[70,75)",0,1,4,2
221807_1,5,1,1,"[50,55)",1,1,0,1
221364_2,4,1,1,"[70,75)",0,1,4,2
222821_4,3,1,0,"[75,80)",1,1,1,3
221169_1,3,1,1,"[70,75)",1,1,4,2
222821_4,3,1,0,"[25,30)",1,1,4,4
221228_2,3,1,1,"[40,45)",0,1,2,1
222860_1,2,0,0,"[40,45)",1,1,0,1
222821_1,3,1,1,"[20,25)",1,1,0,1
221228_2,3,1,1,"[20,25)",0,1,4,2
231640_1,4,1,1,"[70,75)",0,1,4,2
221455_2,5,1,1,"[30,35)",0,1,0,1
221228_1,3,1,1,"[20,25)",1,1,0,1
222860_1,2,0,0,"[65,70)",1,1,4,2
221169_1,3,1,1,"[40,45)",1,1,0,1
221228_1,3,1,1,"[20,25)",1,1,4,2
221364_2,4,1,1,"[40,45)",0,1,0,1
231640_2,4,1,1,"[30,35)",1,1,4,2
221807_4,5,1,0,"[15,20)",0,1,4,2
231640_1,4,1,1,"[20,25)",0,1,0,1
222791_1,4,0,1,"[25,30)",1,1,0,1
231640_2,4,1,1,"[40,45)",1,1,0,1
222791_1,4,0,1,"[65,70)",1,1,4,2
221807_4,5,1,0,"[70,75)",0,1,0,1
221455_1,5,1,1,"[20,25)",1,1,0,1
221807_3,5,1,1,"[25,30)",0,1,0,1
221807_1,5,1,1,"[25,30)",1,1,4,2
221455_1,5,1,1,"[20,25)",1,1,4,2
221807_3,5,1,1,"[25,30)",0,1,4,2
53028_3,4,1,1,"[70,75)",1,1,4,2
54529_3,3,0,1,"[55,60)",0,1,4,2
227399_2,5,1,1,"[25,30)",1,1,0,1
53028_3,4,1,1,"[45,50)",1,1,0,1
59451_3,5,1,1,"[70,75)",0,1,4,3
59451_4,5,1,1,"[80,85)",1,1,0,1
54529_3,3,0,1,"[50,55)",0,1,2,1
54385_1,3,0,0,"[65,70)",1,1,0,1
55093_1,3,0,0,"[80,85)",1,1,4,2
226855_1,1,0,0,"[15,20)",1,1,2,1
59451_4,5,1,1,"[30,35)",1,1,4,2
59451_3,5,1,1,"[75,80)",0,1,1,2
54529_1,3,0,1,"[55,60)",1,1,0,1
59451_3,5,1,1,"[60,65)",0,1,0,1
53028_2,4,1,1,"[35,40)",0,1,0,1
59865_2,3,1,0,"[30,35)",0,1,0,1
227279_3,5,1,1,"[40,45)",0,1,0,1
142564_1,4,1,1,"[70,75)",1,1,0,1
226855_1,1,0,0,"[80,85)",1,1,4,2
54385_1,3,0,0,"[80,85)",1,1,4,2
23665_2,4,1,1,"[25,30)",0,1,4,2
227399_2,5,1,1,"[80,85)",1,1,4,2
59865_2,3,1,0,"[70,75)",0,1,4,2
227279_3,5,1,1,"[30,35)",0,1,4,2
249698_2,4,1,1,"[65,70)",1,1,0,1
53028_2,4,1,1,"[70,75)",0,1,4,2
51140_2,2,1,0,"[35,40)",0,1,4,2
249698_2,4,1,1,"[60,65)",1,1,4,2
227279_2,5,1,1,"[35,40)",0,1,0,1
222032_3,4,1,1,"[80,85)",1,1,0,1
54529_1,3,0,1,"[35,40)",1,1,4,2
23665_2,4,1,1,"[25,30)",0,1,0,1
222032_3,4,1,1,"[25,30)",1,1,4,2
55093_1,3,0,0,"[25,30)",1,1,0,1
59788_1,3,0,1,"[55,60)",0,1,0,1
23665_1,4,1,1,"[65,70)",1,1,4,2
23770_1,3,1,1,"[30,35)",1,1,4,2
23665_1,4,1,1,"[30,35)",1,1,0,1
59788_2,3,0,0,"[20,25)",0,1,0,1
142564_1,4,1,1,"[25,30)",1,1,4,2
59788_2,3,0,0,"[50,55)",0,1,4,2
59788_1,3,0,1,"[45,50)",0,1,4,2
222032_1,4,1,1,"[60,65)",1,1,0,1
23770_1,3,1,1,"[20,25)",1,1,0,1
51140_2,2,1,0,"[20,25)",0,1,2,1
222032_1,4,1,1,"[65,70)",1,1,4,2
179005_2,4,1,1,"[40,45)",0,1,3,1
179005_1,4,1,1,"[50,55)",1,1,0,1
252427_1,1,0,1,"[75,80)",0,1,0,1
227429_3,4,0,1,"[65,70)",0,1,4,2
179005_1,4,1,1,"[65,70)",1,1,4,2
226491_2,1,0,0,"[60,65)",0,1,0,1
226491_1,1,0,0,"[30,35)",1,1,4,2
252427_1,1,0,1,"[40,45)",0,1,4,2
227429_3,4,0,1,"[65,70)",0,1,0,1
164796_1,3,1,1,"[20,25)",1,1,4,2
222438_2,1,1,1,"[60,65)",0,1,0,1
226491_2,1,0,0,"[25,30)",0,1,4,2
227429_1,4,0,0,"[65,70)",1,1,0,1
227429_4,4,0,0,"[45,50)",0,1,1,1
166854_3,3,1,1,"[65,70)",0,1,0,1
231717_3,4,1,1,"[25,30)",0,1,0,1
226491_1,1,0,0,"[80,85)",1,1,0,1
222411_1,3,0,1,"[75,80)",1,1,4,2
166789_1,2,0,1,"[60,65)",1,1,4,2
166789_2,2,0,0,"[40,45)",0,1,0,1
227429_1,4,0,0,"[30,35)",1,1,4,2
222438_2,1,1,1,"[35,40)",0,1,4,2
179005_2,4,1,1,"[35,40)",0,1,4,2
164796_1,3,1,1,"[45,50)",1,1,0,1
222411_1,3,0,1,"[45,50)",1,1,0,3
165052_1,3,1,1,"[35,40)",1,1,4,3
166854_3,3,1,1,"[80,85)",0,1,4,2
231717_3,4,1,1,"[25,30)",0,1,4,2
166789_1,2,0,1,"[25,30)",1,1,0,1
164921_1,3,0,0,"[25,30)",1,1,0,1
165002_3,3,0,1,"[35,40)",1,1,0,1
227429_4,4,0,0,"[50,55)",0,1,4,2
222411_1,3,0,1,"[60,65)",1,1,4,4
165002_3,3,0,1,"[60,65)",1,1,4,2
166789_2,2,0,0,"[60,65)",0,1,4,2
222411_1,3,0,1,"[55,60)",1,1,0,1
164921_1,3,0,0,"[45,50)",1,1,4,2
53255_2,4,1,1,"[55,60)",0,2,4,2
248946_2,2,1,0,"[45,50)",0,1,4,2
244675_2,4,1,0,"[40,45)",1,1,4,2
248854_3,4,1,1,"[50,55)",0,1,4,2
248854_2,4,1,0,"[45,50)",0,1,0,1
249027_3,5,1,1,"[40,45)",1,1,4,2
244675_2,4,1,0,"[25,30)",1,1,0,1
244675_3,4,1,0,"[25,30)",1,1,4,2
87042_1,2,0,1,"[55,60)",0,3,0,1
248854_2,4,1,0,"[10,15)",0,1,4,2
248762_3,4,1,1,"[45,50)",1,1,4,2
248823_4,5,1,0,"[60,65)",0,1,0,1
248823_4,5,1,0,"[55,60)",0,1,4,3
87042_1,2,0,1,"[25,30)",0,3,4,2
248648_2,2,0,0,"[10,15)",0,1,3,1
248854_3,4,1,1,"[40,45)",0,1,0,1
87239_1,4,0,1,"[20,25)",1,3,0,1
248648_1,2,0,0,"[40,45)",1,1,3,1
244675_3,4,1,0,"[20,25)",1,1,0,1
248823_2,5,1,0,"[60,65)",0,1,3,1
248946_2,2,1,0,"[45,50)",0,1,3,1
248823_3,5,1,0,"[35,40)",0,1,4,3
36552_2,4,1,1,"[55,60)",0,1,4,2
53255_2,4,1,1,"[45,50)",0,2,0,1
248762_3,4,1,1,"[80,85)",1,1,0,1
248648_1,2,0,0,"[65,70)",1,1,4,2
87239_1,4,0,1,"[80,85)",1,3,4,2
8504_1,4,1,1,"[25,30)",1,2,4,2
248823_4,5,1,0,"[35,40)",0,1,3,2
248823_3,5,1,0,"[25,30)",0,1,0,1
248996_1,4,1,1,"[55,60)",1,1,0,1
88702_2,4,1,0,"[80,85)",0,4,0,1
54100_3,3,1,0,"[35,40)",0,4,4,2
248954_3,4,0,1,"[70,75)",1,1,0,1
36552_2,4,1,1,"[25,30)",0,1,0,1
248616_1,4,0,0,"[25,30)",0,1,4,2
54667_3,4,1,0,"[20,25)",0,2,4,4
248648_2,2,0,0,"[30,35)",0,1,4,2
248954_3,4,0,1,"[25,30)",1,1,4,2
54667_3,4,1,0,"[70,75)",0,2,1,3
54100_3,3,1,0,"[70,75)",0,4,0,1
248996_1,4,1,1,"[50,55)",1,1,4,2
88702_3,4,1,1,"[35,40)",0,4,4,2
248823_1,5,1,1,"[30,35)",1,1,4,2
